Record ID,Employer,Canonical Employer,Parent Group,Corporate Cluster ID,Canonical Name Occurrences,Duplicate Review Flag,Entity Class,Career Scan Eligible,Sector,Discovery Geography,Org Type,Corporate Website,Website Status,Careers URL,Career Scan Status,Discovery Source,Source URL,Notes,Freeze Version,Freeze Status,Resolved Corporate Website,Resolved Careers Landing URL,Resolved Jobs Search URL,Portal Scope,ATS Family,ATS Confidence,Portal Resolution Status,Portal Verification URL,Portal Verified Date,Resolution Parent Override,Resolution Wave
EMP-10216,Intertek NTA,Intertek NTA,,CG-E502F996B9,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10217,Jumpsec,Jumpsec,,CG-BA6D0964A2,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10218,Kainos Software Limited,Kainos Software,,CG-F9FEBB3949,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10219,Leyton UK Ltd,Leyton UK,,CG-4ECC52F30E,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10220,LRQA,LRQA,,CG-DC08F68918,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10221,Meggitt PLC,Meggitt,,CG-E66AAF77FB,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10222,Moorcroft Controls Ltd,Moorcroft Controls,,CG-7BF2ED3F08,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10223,Nettitude,Nettitude,,CG-E00360C7F7,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10224,Networkology Ltd,Networkology,,CG-3F25EFEC0F,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10225,Pen Test Partners,Pen Test Partners,,CG-A8A941BE19,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10226,Precision Casting Ltd,Precision Casting,,CG-5B70BE1032,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10227,Prism Infosec,Prism Infosec,,CG-FF13FAD363,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10228,Q-Mass Ltd,Q-Mass,,CG-99FA4161A3,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10229,Quantum Digital Ltd,Quantum Digital,,CG-3E50965BD9,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10230,RC Fornax PLC,RC Fornax,,CG-F3A2803A97,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10231,Renaissance Strategic Advisors Ltd,Renaissance Strategic Advisors,,CG-F1EDBEE3A5,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10232,Same Day PLC Guardian Service,Same Day Guardian Service,,CG-83DA6CE0D8,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10233,Servo and Electronic Sales Limited,Servo and Electronic Sales,,CG-4CE1DF7F07,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10234,Sigma Precision Components Limited,Sigma Precision Components,,CG-FFCF481D49,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10235,StirlingX,StirlingX,,CG-FD1077B4EE,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10236,SystemWare Europe Ltd,SystemWare Europe,,CG-FFD13C269E,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10237,Telefonica Tech UK Ltd,Telefonica Tech UK,,CG-95A5C90673,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10238,The Inform Team,The Inform Team,,CG-054B596C2E,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10239,Trimax Technologies Ltd,Trimax Technologies,,CG-292A20B3D1,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10240,TWI Limited,TWI,,CG-F5C9BE174A,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10241,XRC Robotics Ltd,XRC Robotics,,CG-A9D51EB77C,1,,Employer Candidate,Yes,Cybersecurity / defence / aerospace / technology / professional services,UK,Company,,Pending resolution,,Not started,NCSC assured cyber ecosystem + ADS current member directory,https://www.ncsc.gov.uk/schemes/check/find-an-assured-check-provider,High-precision current UK cyber providers plus current ADS member-directory names surfaced in 2026.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10242,100Green,100Green,,CG-577A18C790,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10243,1Energy,1Energy,,CG-8D13D3ECE4,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10244,AFRY Management Consulting,AFRY Management Consulting,,CG-BFEFD6BE1D,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10245,Amberside Advisors,Amberside Advisors,,CG-66037E3697,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10246,Arqiva,Arqiva,,CG-4151C72615,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10247,AtkinsRéalis,AtkinsRéalis,,CG-1DC2DC2DA0,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10248,Atlantica,Atlantica,,CG-4438E5BB8F,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10249,Aurora Energy Research,Aurora Energy Research,,CG-7794A54336,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10250,Axpo UK Ltd,Axpo UK,,CG-B9C58A8BFB,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10251,BFY Group,BFY Group,,CG-F7DA039087,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10252,BMA,BMA,,CG-AAE1595617,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10253,Bring Energy,Bring Energy,,CG-279CB6E2DC,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10254,British Solar Renewables,British Solar Renewables,,CG-8EFF1F9783,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10255,Brockwell Energy,Brockwell Energy,,CG-A4D5634F7C,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10256,Bryt Energy,Bryt Energy,,CG-706662780E,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10257,Burns & McDonnell,Burns & McDonnell,,CG-76517DED52,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10258,Calisen Metering,Calisen Metering,,CG-11EFC62C3C,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10259,Chubu Electric Power Company,Chubu Electric Power Company,,CG-DF5109FA41,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10260,Constellation,Constellation,,CG-7AF5D7D68E,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10261,Cornwall Insight,Cornwall Insight,,CG-F9C3AAAD2C,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10262,CRF Hydropower,CRF Hydropower,,CG-C0FE15638A,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10263,CWP Energy,CWP Energy,,CG-4287D71B62,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10264,Cyolo,Cyolo,,CG-6806F4BDAC,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10265,Drax Group,Drax Group,,CG-DAD2FB6D87,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10266,E,E,,CG-58E6B3A414,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10267,Economic Insight,Economic Insight,,CG-EB13F17F91,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10268,Ecotricity,Ecotricity,,CG-5BD0B04462,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10269,ElectraLink,ElectraLink,,CG-E9E13072FC,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10270,ElectroRoute,ElectroRoute,,CG-E1E4C56092,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10271,Elexon,Elexon,,CG-0523A6F0E2,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10272,EnBW Generation UK,EnBW Generation UK,,CG-CF8C4656EB,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10273,Enel X UK,Enel X UK,Enel,CG-4B7DF26F31,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,https://www.enel.com,https://www.enel.com/careers,https://www.enel.com/careers,Global portal,Custom / backend unverified,High,VERIFIED_WAVE_2,https://www.enel.com/carriere/teams,2026-08-30,,W2
EMP-10274,Enertechnos,Enertechnos,,CG-2FF5C3E933,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10275,Engage Consulting,Engage Consulting,,CG-5F047B2882,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10276,EPEX Spot (APX Power UK),EPEX Spot (APX Power UK),,CG-E4D2A5229B,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10277,Ernst & Young,Ernst & Young,EY,CG-44B3BCE647,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,https://www.ey.com,https://www.ey.com/en_gl/careers,https://careers.ey.com/,Global portal,SAP SuccessFactors Recruiting Marketing-style,High,VERIFIED_WAVE_1,https://careers.ey.com/,2026-08-30,,W1
